Minute	Call Count
2023-06-28 15:30	undefined	undefined
2023-06-28 15:34	undefined	undefined
2023-06-28 15:36	undefined	undefined
2023-06-28 15:39	undefined	undefined
2023-06-28 15:42	undefined	undefined
2023-06-28 15:45	undefined	undefined
2023-06-28 15:49	undefined	undefined
2023-06-28 15:50	undefined	undefined
2023-06-28 15:52	undefined	undefined
2023-06-28 15:53	undefined	undefined
2023-06-28 15:54	undefined	undefined
2023-06-28 15:55	undefined	undefined
2023-06-28 15:56	undefined	undefined
2023-06-28 15:57	undefined	undefined
2023-06-28 15:58	undefined	undefined
2023-06-28 15:59	undefined	undefined
2023-06-28 16:00	undefined	undefined
2023-06-28 16:01	undefined	undefined
2023-06-28 16:02	undefined	undefined
2023-06-28 16:03	undefined	undefined
2023-06-28 16:04	undefined	undefined
2023-06-28 16:05	undefined	undefined
2023-06-28 16:06	undefined	undefined
2023-06-28 16:07	undefined	undefined
2023-06-28 16:08	undefined	undefined
2023-06-28 16:09	undefined	undefined
2023-06-28 16:10	undefined	undefined
2023-06-28 16:11	undefined	undefined
2023-06-28 16:12	undefined	undefined
2023-06-28 16:13	undefined	undefined
2023-06-28 16:14	undefined	undefined
2023-06-28 16:15	undefined	undefined
2023-06-28 16:16	undefined	undefined
2023-06-28 16:17	undefined	undefined
2023-06-28 16:18	undefined	undefined
2023-06-28 16:19	undefined	undefined
2023-06-28 16:21	undefined	undefined
2023-06-28 16:22	undefined	undefined
2023-06-28 16:26	undefined	undefined
2023-06-28 16:27	undefined	undefined
2023-06-28 16:28	undefined	undefined
2023-06-28 16:30	undefined	undefined
2023-06-28 16:32	undefined	undefined
2023-06-28 16:35	undefined	undefined
2023-06-28 16:36	undefined	undefined
2023-06-28 16:37	undefined	undefined
2023-06-28 16:38	undefined	undefined
2023-06-28 16:40	undefined	undefined
2023-06-28 16:41	undefined	undefined
2023-06-28 16:42	undefined	undefined
2023-06-28 16:45	undefined	undefined
2023-06-28 16:48	undefined	undefined
2023-06-28 16:49	undefined	undefined
2023-06-28 16:50	undefined	undefined
2023-06-28 16:51	undefined	undefined
2023-06-28 16:52	undefined	undefined
2023-06-28 16:54	undefined	undefined
2023-06-28 16:55	undefined	undefined
2023-06-28 16:56	undefined	undefined
2023-06-28 16:58	undefined	undefined
2023-06-28 17:01	undefined	undefined
2023-06-28 17:05	undefined	undefined
2023-06-28 17:07	undefined	undefined
2023-06-28 17:08	undefined	undefined
2023-06-28 17:09	undefined	undefined
2023-06-28 17:10	undefined	undefined
2023-06-28 17:11	undefined	undefined
2023-06-28 17:14	undefined	undefined
2023-06-28 17:16	undefined	undefined
2023-06-28 17:17	undefined	undefined
2023-06-28 17:20	undefined	undefined
2023-06-28 17:21	undefined	undefined
2023-06-28 17:22	undefined	undefined
2023-06-28 17:25	undefined	undefined
2023-06-28 17:26	undefined	undefined
2023-06-28 17:29	undefined	undefined
2023-06-28 17:30	undefined	undefined
2023-06-28 17:31	undefined	undefined
2023-06-28 17:34	undefined	undefined
2023-06-28 17:35	undefined	undefined
2023-06-28 17:36	undefined	undefined
2023-06-28 17:39	undefined	undefined
2023-06-28 17:41	undefined	undefined
2023-06-28 17:43	undefined	undefined
2023-06-28 17:46	undefined	undefined
2023-06-28 17:49	undefined	undefined
2023-06-28 17:51	undefined	undefined
2023-06-28 17:53	undefined	undefined
2023-06-28 17:54	undefined	undefined
2023-06-28 17:55	undefined	undefined
2023-06-28 17:57	undefined	undefined
2023-06-28 17:59	undefined	undefined
2023-06-28 18:01	undefined	undefined
2023-06-28 18:02	undefined	undefined
2023-06-28 18:03	undefined	undefined
2023-06-28 18:06	undefined	undefined
2023-06-28 18:08	undefined	undefined
2023-06-28 18:11	undefined	undefined
2023-06-28 18:15	undefined	undefined
2023-06-28 18:16	undefined	undefined
2023-06-28 18:17	undefined	undefined
2023-06-28 18:19	undefined	undefined
2023-06-28 18:20	undefined	undefined
2023-06-28 18:21	undefined	undefined
2023-06-28 18:22	undefined	undefined
2023-06-28 18:23	undefined	undefined
2023-06-28 18:27	undefined	undefined
2023-06-28 18:28	undefined	undefined
2023-06-28 18:29	undefined	undefined
2023-06-28 18:30	undefined	undefined
2023-06-28 18:31	undefined	undefined
2023-06-28 18:33	undefined	undefined
2023-06-28 18:34	undefined	undefined
2023-06-28 18:35	undefined	undefined
2023-06-28 18:36	undefined	undefined
2023-06-28 18:37	undefined	undefined
2023-06-28 18:38	undefined	undefined
2023-06-28 18:39	undefined	undefined
2023-06-28 18:40	undefined	undefined
2023-06-28 18:41	undefined	undefined
2023-06-28 18:43	undefined	undefined
2023-06-28 18:44	undefined	undefined
2023-06-28 18:45	undefined	undefined
2023-06-28 18:47	undefined	undefined
2023-06-28 18:49	undefined	undefined
2023-06-28 18:50	undefined	undefined
2023-06-28 18:52	undefined	undefined
2023-06-28 18:54	undefined	undefined
2023-06-28 18:55	undefined	undefined
2023-06-28 18:56	undefined	undefined
2023-06-28 18:58	undefined	undefined
2023-06-28 19:01	undefined	undefined
2023-06-28 19:03	undefined	undefined
2023-06-28 19:05	undefined	undefined
2023-06-28 19:06	undefined	undefined
2023-06-28 19:08	undefined	undefined
2023-06-28 19:10	undefined	undefined
2023-06-28 19:13	undefined	undefined
2023-06-28 19:15	undefined	undefined
2023-06-28 19:16	undefined	undefined
2023-06-28 19:18	undefined	undefined
2023-06-28 19:19	undefined	undefined
2023-06-28 19:20	undefined	undefined
2023-06-28 19:21	undefined	undefined
2023-06-28 19:22	undefined	undefined
2023-06-28 19:24	undefined	undefined
2023-06-28 19:26	undefined	undefined
2023-06-28 19:28	undefined	undefined
2023-06-28 19:29	undefined	undefined
2023-06-28 19:30	undefined	undefined
2023-06-28 19:32	undefined	undefined
2023-06-28 19:34	undefined	undefined
2023-06-28 19:35	undefined	undefined
2023-06-28 19:36	undefined	undefined
2023-06-28 19:37	undefined	undefined
2023-06-28 19:38	undefined	undefined
2023-06-28 19:39	undefined	undefined
2023-06-28 19:40	undefined	undefined
2023-06-28 19:42	undefined	undefined
2023-06-28 19:43	undefined	undefined
2023-06-28 19:44	undefined	undefined
2023-06-28 19:45	undefined	undefined
2023-06-28 19:47	undefined	undefined
2023-06-28 19:48	undefined	undefined
2023-06-28 19:49	undefined	undefined
2023-06-28 19:51	undefined	undefined
2023-06-28 19:54	undefined	undefined
2023-06-28 19:55	undefined	undefined
2023-06-28 19:56	undefined	undefined
2023-06-28 19:58	undefined	undefined
2023-06-28 19:59	undefined	undefined
2023-06-28 20:01	undefined	undefined
2023-06-28 20:03	undefined	undefined
2023-06-28 20:04	undefined	undefined
2023-06-28 20:06	undefined	undefined
2023-06-28 20:07	undefined	undefined
2023-06-28 20:08	undefined	undefined
2023-06-28 20:09	undefined	undefined
2023-06-28 20:11	undefined	undefined
2023-06-28 20:12	undefined	undefined
2023-06-28 20:15	undefined	undefined
2023-06-28 20:17	undefined	undefined
2023-06-28 20:19	undefined	undefined
2023-06-28 20:20	undefined	undefined
2023-06-28 20:22	undefined	undefined
2023-06-28 20:24	undefined	undefined
2023-06-28 20:25	undefined	undefined
2023-06-28 20:27	undefined	undefined
2023-06-28 20:28	undefined	undefined
2023-06-28 20:29	undefined	undefined
2023-06-28 20:30	undefined	undefined
2023-06-28 20:31	undefined	undefined
2023-06-28 20:32	undefined	undefined
2023-06-28 20:33	undefined	undefined
2023-06-28 20:34	undefined	undefined
2023-06-28 20:35	undefined	undefined
2023-06-28 20:36	undefined	undefined
2023-06-28 20:37	undefined	undefined
2023-06-28 20:39	undefined	undefined
2023-06-28 20:40	undefined	undefined
2023-06-28 20:41	undefined	undefined
2023-06-28 20:42	undefined	undefined
2023-06-28 20:43	undefined	undefined
2023-06-28 20:44	undefined	undefined
2023-06-28 20:45	undefined	undefined
2023-06-28 20:46	undefined	undefined
2023-06-28 20:47	undefined	undefined
2023-06-28 20:48	undefined	undefined
2023-06-28 20:49	undefined	undefined
2023-06-28 20:50	undefined	undefined
2023-06-28 20:51	undefined	undefined
2023-06-28 20:52	undefined	undefined
2023-06-28 20:53	undefined	undefined
2023-06-28 20:55	undefined	undefined
2023-06-28 20:56	undefined	undefined
2023-06-28 20:57	undefined	undefined
2023-06-28 20:58	undefined	undefined
2023-06-28 20:59	undefined	undefined
2023-06-28 21:00	undefined	undefined
2023-06-28 21:01	undefined	undefined
2023-06-28 21:02	undefined	undefined
2023-06-28 21:04	undefined	undefined
2023-06-28 21:05	undefined	undefined
2023-06-28 21:06	undefined	undefined
2023-06-28 21:07	undefined	undefined
2023-06-28 21:08	undefined	undefined
2023-06-28 21:09	undefined	undefined
2023-06-28 21:10	undefined	undefined
2023-06-28 21:11	undefined	undefined
2023-06-28 21:12	undefined	undefined
2023-06-28 21:13	undefined	undefined
2023-06-28 21:14	undefined	undefined
2023-06-28 21:15	undefined	undefined
2023-06-28 21:16	undefined	undefined
2023-06-28 21:17	undefined	undefined
2023-06-28 21:18	undefined	undefined
2023-06-28 21:19	undefined	undefined
2023-06-28 21:20	undefined	undefined
2023-06-28 21:21	undefined	undefined
2023-06-28 21:22	undefined	undefined
2023-06-28 21:23	undefined	undefined
2023-06-28 21:24	undefined	undefined
2023-06-28 21:25	undefined	undefined
2023-06-28 21:27	undefined	undefined
2023-06-28 21:28	undefined	undefined
2023-06-28 21:29	undefined	undefined
2023-06-28 21:30	undefined	undefined
2023-06-28 21:32	undefined	undefined
2023-06-28 21:33	undefined	undefined
2023-06-28 21:34	undefined	undefined
2023-06-28 21:35	undefined	undefined
2023-06-28 21:36	undefined	undefined
2023-06-28 21:37	undefined	undefined
2023-06-28 21:38	undefined	undefined
2023-06-28 21:39	undefined	undefined
2023-06-28 21:40	undefined	undefined
2023-06-28 21:41	undefined	undefined
2023-06-28 21:42	undefined	undefined
2023-06-28 21:43	undefined	undefined
2023-06-28 21:44	undefined	undefined
2023-06-28 21:45	undefined	undefined
2023-06-28 21:49	undefined	undefined
2023-06-28 21:52	undefined	undefined
2023-06-28 21:55	undefined	undefined
2023-06-28 21:58	undefined	undefined
2023-06-28 22:00	undefined	undefined
2023-06-28 22:01	undefined	undefined
2023-06-28 22:04	undefined	undefined
2023-06-28 22:05	undefined	undefined
2023-06-28 22:06	undefined	undefined
2023-06-28 22:07	undefined	undefined
2023-06-28 22:09	undefined	undefined
2023-06-28 22:13	undefined	undefined
2023-06-28 22:16	undefined	undefined
2023-06-28 22:18	undefined	undefined
2023-06-28 22:19	undefined	undefined
2023-06-28 22:20	undefined	undefined
2023-06-28 22:22	undefined	undefined
2023-06-28 22:23	undefined	undefined
2023-06-28 22:24	undefined	undefined
2023-06-28 22:25	undefined	undefined
2023-06-28 22:26	undefined	undefined
2023-06-28 22:27	undefined	undefined
2023-06-28 22:32	undefined	undefined
2023-06-28 22:33	undefined	undefined
2023-06-28 22:37	undefined	undefined
2023-06-28 22:39	undefined	undefined
2023-06-28 22:40	undefined	undefined
2023-06-28 22:41	undefined	undefined
2023-06-28 22:44	undefined	undefined
2023-06-28 22:47	undefined	undefined
2023-06-28 22:48	undefined	undefined
2023-06-28 22:49	undefined	undefined
2023-06-28 22:53	undefined	undefined
2023-06-28 22:56	undefined	undefined
2023-06-28 22:57	undefined	undefined
2023-06-28 23:00	undefined	undefined
2023-06-28 23:01	undefined	undefined
2023-06-28 23:04	undefined	undefined
2023-06-28 23:07	undefined	undefined
2023-06-28 23:08	undefined	undefined
2023-06-28 23:09	undefined	undefined
2023-06-28 23:10	undefined	undefined
2023-06-28 23:12	undefined	undefined
2023-06-28 23:13	undefined	undefined
2023-06-28 23:15	undefined	undefined
2023-06-28 23:16	undefined	undefined
2023-06-28 23:17	undefined	undefined
2023-06-28 23:18	undefined	undefined
2023-06-28 23:20	undefined	undefined
2023-06-28 23:21	undefined	undefined
2023-06-28 23:22	undefined	undefined
2023-06-28 23:24	undefined	undefined
2023-06-28 23:25	undefined	undefined
2023-06-28 23:26	undefined	undefined
2023-06-28 23:28	undefined	undefined
2023-06-28 23:29	undefined	undefined
2023-06-28 23:30	undefined	undefined
2023-06-28 23:34	undefined	undefined
2023-06-28 23:36	undefined	undefined
2023-06-28 23:37	undefined	undefined
2023-06-28 23:38	undefined	undefined
2023-06-28 23:39	undefined	undefined
2023-06-28 23:40	undefined	undefined
2023-06-28 23:44	undefined	undefined
2023-06-28 23:45	undefined	undefined
2023-06-28 23:48	undefined	undefined
2023-06-28 23:52	undefined	undefined
2023-06-28 23:53	undefined	undefined
2023-06-28 23:54	undefined	undefined
2023-06-28 23:56	undefined	undefined
2023-06-28 23:57	undefined	undefined
2023-06-28 23:59	undefined	undefined
2023-06-29 00:01	undefined	undefined
2023-06-29 00:02	undefined	undefined
2023-06-29 00:04	undefined	undefined
2023-06-29 00:07	undefined	undefined
2023-06-29 00:08	undefined	undefined
2023-06-29 00:10	undefined	undefined
2023-06-29 00:11	undefined	undefined
2023-06-29 00:13	undefined	undefined
2023-06-29 00:16	undefined	undefined
2023-06-29 00:18	undefined	undefined
2023-06-29 00:21	undefined	undefined
2023-06-29 00:22	undefined	undefined
2023-06-29 00:23	undefined	undefined
2023-06-29 00:25	undefined	undefined
2023-06-29 00:27	undefined	undefined
2023-06-29 00:30	undefined	undefined
2023-06-29 00:31	undefined	undefined
2023-06-29 00:33	undefined	undefined
2023-06-29 00:36	undefined	undefined
2023-06-29 00:37	undefined	undefined
2023-06-29 00:39	undefined	undefined
2023-06-29 00:40	undefined	undefined
2023-06-29 00:41	undefined	undefined
2023-06-29 00:42	undefined	undefined
2023-06-29 00:45	undefined	undefined
2023-06-29 00:47	undefined	undefined
2023-06-29 00:48	undefined	undefined
2023-06-29 00:49	undefined	undefined
2023-06-29 00:50	undefined	undefined
2023-06-29 00:51	undefined	undefined
2023-06-29 00:52	undefined	undefined
2023-06-29 00:53	undefined	undefined
2023-06-29 00:54	undefined	undefined
2023-06-29 00:55	undefined	undefined
2023-06-29 00:56	undefined	undefined
2023-06-29 00:57	undefined	undefined
2023-06-29 00:58	undefined	undefined
2023-06-29 00:59	undefined	undefined
2023-06-29 01:01	undefined	undefined
2023-06-29 01:02	undefined	undefined
2023-06-29 01:04	undefined	undefined
2023-06-29 01:05	undefined	undefined
2023-06-29 01:08	undefined	undefined
2023-06-29 01:09	undefined	undefined
2023-06-29 01:10	undefined	undefined
2023-06-29 01:11	undefined	undefined
2023-06-29 01:13	undefined	undefined
2023-06-29 01:15	undefined	undefined
2023-06-29 01:16	undefined	undefined
2023-06-29 01:17	undefined	undefined
2023-06-29 01:18	undefined	undefined
2023-06-29 01:20	undefined	undefined
2023-06-29 01:21	undefined	undefined
2023-06-29 01:22	undefined	undefined
2023-06-29 01:23	undefined	undefined
2023-06-29 01:24	undefined	undefined
2023-06-29 01:25	undefined	undefined
2023-06-29 01:26	undefined	undefined
2023-06-29 01:27	undefined	undefined
2023-06-29 01:28	undefined	undefined
2023-06-29 01:29	undefined	undefined
2023-06-29 01:30	undefined	undefined
2023-06-29 01:32	undefined	undefined
2023-06-29 01:33	undefined	undefined
2023-06-29 01:34	undefined	undefined
2023-06-29 01:35	undefined	undefined
2023-06-29 01:36	undefined	undefined
2023-06-29 01:37	undefined	undefined
2023-06-29 01:38	undefined	undefined
2023-06-29 01:39	undefined	undefined
2023-06-29 01:40	undefined	undefined
2023-06-29 01:41	undefined	undefined
2023-06-29 01:42	undefined	undefined
2023-06-29 01:43	undefined	undefined
2023-06-29 01:44	undefined	undefined
2023-06-29 01:46	undefined	undefined
2023-06-29 01:47	undefined	undefined
2023-06-29 01:48	undefined	undefined
2023-06-29 01:49	undefined	undefined
2023-06-29 01:50	undefined	undefined
2023-06-29 01:53	undefined	undefined
2023-06-29 01:54	undefined	undefined
2023-06-29 01:57	undefined	undefined
2023-06-29 01:58	undefined	undefined
2023-06-29 01:59	undefined	undefined
2023-06-29 02:00	undefined	undefined
2023-06-29 02:02	undefined	undefined
2023-06-29 02:04	undefined	undefined
2023-06-29 02:05	undefined	undefined
2023-06-29 02:06	undefined	undefined
2023-06-29 02:10	undefined	undefined
2023-06-29 02:11	undefined	undefined
2023-06-29 02:12	undefined	undefined
2023-06-29 02:13	undefined	undefined
2023-06-29 02:15	undefined	undefined
2023-06-29 02:22	undefined	undefined
2023-06-29 02:23	undefined	undefined
2023-06-29 02:24	undefined	undefined
2023-06-29 02:25	undefined	undefined
2023-06-29 02:26	undefined	undefined
2023-06-29 02:27	undefined	undefined
2023-06-29 02:28	undefined	undefined
2023-06-29 02:29	undefined	undefined
2023-06-29 02:30	undefined	undefined
2023-06-29 02:31	undefined	undefined
2023-06-29 02:32	undefined	undefined
2023-06-29 02:36	undefined	undefined
2023-06-29 02:40	undefined	undefined
2023-06-29 02:47	undefined	undefined
2023-06-29 02:51	undefined	undefined
2023-06-29 02:53	undefined	undefined
2023-06-29 02:54	undefined	undefined
2023-06-29 02:56	undefined	undefined
2023-06-29 02:57	undefined	undefined
2023-06-29 02:58	undefined	undefined
2023-06-29 02:59	undefined	undefined
2023-06-29 03:02	undefined	undefined
2023-06-29 03:07	undefined	undefined
2023-06-29 03:12	undefined	undefined
2023-06-29 03:17	undefined	undefined
2023-06-29 03:20	undefined	undefined
2023-06-29 03:21	undefined	undefined
2023-06-29 03:22	undefined	undefined
2023-06-29 03:24	undefined	undefined
2023-06-29 03:25	undefined	undefined
2023-06-29 03:26	undefined	undefined
2023-06-29 03:27	undefined	undefined
2023-06-29 03:32	undefined	undefined
2023-06-29 03:34	undefined	undefined
2023-06-29 03:36	undefined	undefined
2023-06-29 03:37	undefined	undefined
2023-06-29 03:39	undefined	undefined
2023-06-29 03:40	undefined	undefined
2023-06-29 03:46	undefined	undefined
2023-06-29 03:47	undefined	undefined
2023-06-29 03:49	undefined	undefined
2023-06-29 03:51	undefined	undefined
2023-06-29 03:52	undefined	undefined
2023-06-29 03:53	undefined	undefined
2023-06-29 03:55	undefined	undefined
2023-06-29 03:56	undefined	undefined
2023-06-29 03:57	undefined	undefined
2023-06-29 03:59	undefined	undefined
2023-06-29 04:00	undefined	undefined
2023-06-29 04:09	undefined	undefined
2023-06-29 04:10	undefined	undefined
2023-06-29 04:14	undefined	undefined
2023-06-29 04:15	undefined	undefined
